XCoord,YCoord,OID,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,START_ST_2,START_ST_3,END_STATIO,END_STAT_1,END_STAT_2,END_STAT_3,BIKEID,USERTYPE,BIRTH_YEAR,GENDER
-73.96087600,40.71045100,839202,1220,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,386,Centre St & Worth St,40.714948,-74.002345,19650,Subscriber,1981,1
-73.97632328,40.68382604,839323,1512,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,414,Pearl St & Anchorage Pl,40.702819,-73.987658,22646,Customer,0,0
-73.97632328,40.68382604,839377,977,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,143,Clinton St & Joralemon St,40.692395,-73.993379,23085,Subscriber,1974,1
-73.98912867,40.68926942,839378,267,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,314,Cadman Plaza West & Montague St,40.693830,-73.990539,22801,Subscriber,1984,1
-73.97372990,40.69178230,839390,516,NULL,NULL,262,Washington Park,40.691782,-73.973730,261,Johnson St & Gold St,40.694749,-73.983625,14940,Subscriber,1971,2
-73.95381995,40.69331716,839536,553,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,389,Broadway & Berry St,40.710446,-73.965251,22008,Subscriber,1969,1
-73.97372990,40.69178230,839585,235,NULL,NULL,262,Washington Park,40.691782,-73.973730,421,Clermont Ave & Park Ave,40.695734,-73.971297,22436,Subscriber,1986,1
-73.96834101,40.70827295,839623,397,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,313,Washington Ave & Park Ave,40.696102,-73.967510,21036,Subscriber,1982,1
-73.98362464,40.69474881,839677,1666,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,432,E 7 St & Avenue A,40.726218,-73.983799,17342,Subscriber,1966,1
-73.98912867,40.68926942,839722,2144,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,161,LaGuardia Pl & W 3 St,40.729170,-73.998102,20697,Subscriber,1987,2
-73.97703874,40.69327018,839745,477,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,22800,Customer,0,0
-73.97372990,40.69178230,839807,256,NULL,NULL,262,Washington Park,40.691782,-73.973730,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,20933,Subscriber,1965,2
-73.96087600,40.71045100,839866,1234,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,217,Old Fulton St,40.702772,-73.993836,15290,Subscriber,1985,1
-73.96023854,40.68900443,839884,287,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,397,Fulton St & Clermont Ave,40.684157,-73.969223,18636,Subscriber,1975,1
-73.98362464,40.69474881,839886,1943,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,168,W 18 St & 6 Ave,40.739713,-73.994564,22993,Subscriber,1979,2
-73.97372990,40.69178230,839979,2167,NULL,NULL,262,Washington Park,40.691782,-73.973730,348,W Broadway & Spring St,40.724910,-74.001547,18585,Subscriber,1978,1
-73.96024116,40.71534825,840068,1134,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,344,Monroe St & Bedford Ave,40.685144,-73.953809,22950,Subscriber,1997,0
-73.96024116,40.71534825,840073,767,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,311,Norfolk St & Broome St,40.717227,-73.988021,22637,Subscriber,1979,1
-73.97493121,40.68981035,840196,239,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16681,Subscriber,1973,2
-73.96087600,40.71045100,840232,955,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,151,Cleveland Pl & Spring St,40.721816,-73.997203,15570,Customer,0,0
-73.96087600,40.71045100,840286,1400,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,497,E 17 St & Broadway,40.737050,-73.990093,21018,Subscriber,1974,1
-73.98068914,40.69839895,840301,10219,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,532,S 5 Pl & S 4 St,40.710451,-73.960876,18155,Customer,0,0
-73.98068914,40.69839895,840330,2936,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,398,Atlantic Ave & Furman St,40.691652,-73.999979,24174,Customer,0,0
-73.96834101,40.70827295,840346,533,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,21301,Subscriber,1984,1
-73.96087600,40.71045100,840363,2409,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,305,E 58 St & 3 Ave,40.760958,-73.967245,19466,Subscriber,1983,1
-73.96087600,40.71045100,840379,1121,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,268,Howard St & Centre St,40.719105,-73.999733,16760,Subscriber,1969,2
-73.99052739,40.69475701,840534,1020,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,275,Washington Ave & Greene Ave,40.686501,-73.965633,20988,Subscriber,1984,2
-73.96087600,40.71045100,840544,562,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,350,Clinton St & Grand St,40.715595,-73.987030,20970,Subscriber,1982,2
-73.96476280,40.68851534,840663,490,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,431,Hanover Pl & Livingston St,40.688646,-73.982634,17629,Subscriber,1988,2
-73.96087600,40.71045100,840690,573,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,471,Grand St & Havemeyer St,40.712868,-73.956981,20756,Subscriber,1972,1
-73.96087600,40.71045100,840741,742,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,410,Suffolk St & Stanton St,40.720664,-73.985180,16638,Subscriber,1978,1
-73.96087600,40.71045100,840742,2183,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,521,8 Ave & W 31 St,40.750967,-73.994442,21609,Subscriber,1977,1
-73.97632328,40.68382604,840779,636,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,344,Monroe St & Bedford Ave,40.685144,-73.953809,16061,Subscriber,1981,1
-73.98362464,40.69474881,840813,1053,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,258,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,22002,Subscriber,1986,1
-73.98362464,40.69474881,840860,629,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,314,Cadman Plaza West & Montague St,40.693830,-73.990539,15065,Subscriber,1970,1
-73.97703874,40.69327018,840911,1412,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,263,Elizabeth St & Hester St,40.717290,-73.996375,16123,Subscriber,1991,2
-73.96834101,40.70827295,840918,684,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,261,Johnson St & Gold St,40.694749,-73.983625,20539,Subscriber,1979,1
-73.98362464,40.69474881,841052,226,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,431,Hanover Pl & Livingston St,40.688646,-73.982634,18845,Subscriber,1984,1
-73.97632328,40.68382604,841116,363,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,365,Fulton St & Grand Ave,40.682232,-73.961458,23268,Subscriber,1985,1
-73.96087600,40.71045100,841157,1070,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,432,E 7 St & Avenue A,40.726218,-73.983799,17975,Customer,0,0
-73.97493121,40.68981035,841159,378,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,314,Cadman Plaza West & Montague St,40.693830,-73.990539,18734,Subscriber,1977,1
-73.96087600,40.71045100,841170,1053,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,432,E 7 St & Avenue A,40.726218,-73.983799,21097,Customer,0,0
-73.98912867,40.68926942,841194,1914,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,390,Duffield St & Willoughby St,40.692216,-73.984284,15945,Customer,0,0
-73.95381995,40.69331716,841224,1083,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,409,DeKalb Ave & Skillman St,40.690649,-73.956431,19112,Customer,0,0
-73.95381995,40.69331716,841230,1071,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,409,DeKalb Ave & Skillman St,40.690649,-73.956431,16259,Customer,0,0
-73.98362464,40.69474881,841231,266,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,18411,Subscriber,1984,1
-73.97632328,40.68382604,841251,92,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,18412,Subscriber,1974,1
-73.96834101,40.70827295,841271,808,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,471,Grand St & Havemeyer St,40.712868,-73.956981,18036,Subscriber,1987,1
-73.95643107,40.69064950,841324,555,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,397,Fulton St & Clermont Ave,40.684157,-73.969223,15709,Subscriber,1976,2
-73.98362464,40.69474881,841332,1629,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,531,Forsyth St & Broome St,40.718939,-73.992663,15244,Subscriber,1992,2
-73.98362464,40.69474881,841534,335,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,314,Cadman Plaza West & Montague St,40.693830,-73.990539,18877,Subscriber,1988,1
-73.96476280,40.68851534,841553,253,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,365,Fulton St & Grand Ave,40.682232,-73.961458,16706,Subscriber,1974,2
-73.96087600,40.71045100,841847,1288,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,301,E 2 St & Avenue B,40.722174,-73.983688,19877,Customer,0,0
-73.96087600,40.71045100,841850,1287,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,301,E 2 St & Avenue B,40.722174,-73.983688,18181,Customer,0,0
-73.95643107,40.69064950,841896,255,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,344,Monroe St & Bedford Ave,40.685144,-73.953809,22437,Subscriber,1978,1
-73.97632328,40.68382604,841902,676,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,314,Cadman Plaza West & Montague St,40.693830,-73.990539,19979,Subscriber,1980,2
-73.98362464,40.69474881,841960,1026,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,365,Fulton St & Grand Ave,40.682232,-73.961458,21119,Subscriber,1963,1
-73.95643107,40.69064950,841972,1148,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,430,York St & Jay St,40.701485,-73.986569,17312,Customer,0,0
-73.95643107,40.69064950,841987,1099,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,430,York St & Jay St,40.701485,-73.986569,22433,Customer,0,0
-73.95643107,40.69064950,842174,971,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,418,Front St & Gold St,40.702240,-73.982578,19653,Subscriber,1987,2
-73.98362464,40.69474881,842232,351,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,20539,Subscriber,1979,1
-73.97493121,40.68981035,842351,502,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,365,Fulton St & Grand Ave,40.682232,-73.961458,23090,Subscriber,1978,2
-73.96834101,40.70827295,842417,1467,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17611,Customer,0,0
-73.96834101,40.70827295,842430,1291,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,17453,Customer,0,0
-73.96023854,40.68900443,842465,203,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,15517,Subscriber,1981,1
-73.96563307,40.68650065,842476,1022,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,414,Pearl St & Anchorage Pl,40.702819,-73.987658,14809,Subscriber,1986,2
-73.96023854,40.68900443,842502,561,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,18199,Customer,0,0
-73.96023854,40.68900443,842509,544,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,20741,Customer,0,0
-73.96023854,40.68900443,842523,526,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,16626,Customer,0,0
-73.98912867,40.68926942,842621,447,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,2000,Front St & Washington St,40.702551,-73.989402,23430,Subscriber,1985,1
-73.98362464,40.69474881,842668,578,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,365,Fulton St & Grand Ave,40.682232,-73.961458,14841,Subscriber,1976,1
-73.96024116,40.71534825,842678,1160,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,531,Forsyth St & Broome St,40.718939,-73.992663,22938,Subscriber,1978,1
-73.96834101,40.70827295,842760,1302,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,297,E 15 St & 3 Ave,40.734232,-73.986923,18102,Subscriber,1967,1
-73.96476280,40.68851534,842871,304,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,23519,Subscriber,1969,1
-73.98362464,40.69474881,842995,336,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,2000,Front St & Washington St,40.702551,-73.989402,19297,Subscriber,1985,2
-73.98068914,40.69839895,843009,1154,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,532,S 5 Pl & S 4 St,40.710451,-73.960876,22446,Subscriber,1955,2
-73.99548059,40.70037867,843038,1118,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,421,Clermont Ave & Park Ave,40.695734,-73.971297,22265,Subscriber,1973,1
-73.96024116,40.71534825,843088,1042,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,361,Allen St & Hester St,40.716059,-73.991908,21301,Customer,0,0
-73.96834101,40.70827295,843207,1124,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,430,York St & Jay St,40.701485,-73.986569,15124,Customer,0,0
-73.96834101,40.70827295,843255,1043,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,430,York St & Jay St,40.701485,-73.986569,15849,Subscriber,1979,1
-73.96087600,40.71045100,843295,1731,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,545,E 23 St & 1 Ave,40.736502,-73.978095,17274,Subscriber,1983,1
-73.97703874,40.69327018,843474,654,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,314,Cadman Plaza West & Montague St,40.693830,-73.990539,22215,Subscriber,1979,1
-73.96087600,40.71045100,843491,2100,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,430,York St & Jay St,40.701485,-73.986569,22438,Subscriber,1953,2
-73.96087600,40.71045100,843506,2074,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,430,York St & Jay St,40.701485,-73.986569,19701,Subscriber,1954,1
-73.96087600,40.71045100,843539,699,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,401,Allen St & Rivington St,40.720196,-73.989978,20233,Customer,0,0
-73.96024116,40.71534825,843548,1462,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,445,E 10 St & Avenue A,40.727408,-73.981420,21020,Customer,0,0
-73.98362464,40.69474881,843549,625,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,17544,Subscriber,1986,1
-73.96024116,40.71534825,843551,1446,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,445,E 10 St & Avenue A,40.727408,-73.981420,19093,Subscriber,1980,1
-73.98362464,40.69474881,843578,552,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,20624,Subscriber,1990,1
-73.96023854,40.68900443,843613,1518,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,430,York St & Jay St,40.701485,-73.986569,15157,Customer,0,0
-73.96476280,40.68851534,843647,862,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,17973,Subscriber,1977,2
-73.96023854,40.68900443,843654,1419,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,430,York St & Jay St,40.701485,-73.986569,22296,Customer,0,0
-73.97493121,40.68981035,843738,1605,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,249,Harrison St & Hudson St,40.718710,-74.009001,23104,Subscriber,1969,1
-73.96024116,40.71534825,843798,1472,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,410,Suffolk St & Stanton St,40.720664,-73.985180,22594,Customer,0,0
-73.99548059,40.70037867,843822,271,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,2000,Front St & Washington St,40.702551,-73.989402,16964,Subscriber,1964,1
-73.97632328,40.68382604,843825,1559,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,218,Gallatin Pl & Livingston St,40.690284,-73.987071,22852,Subscriber,1977,1
-73.96024116,40.71534825,843836,1434,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,410,Suffolk St & Stanton St,40.720664,-73.985180,22136,Customer,0,0
-73.96023854,40.68900443,843877,1326,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,437,Macon St & Nostrand Ave,40.680983,-73.950048,20177,Customer,0,0
-73.96023854,40.68900443,843878,1312,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,437,Macon St & Nostrand Ave,40.680983,-73.950048,22175,Customer,0,0
-73.96023854,40.68900443,843955,750,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,21100,Customer,0,0
-73.96023854,40.68900443,843969,718,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,15045,Customer,0,0
-73.98068914,40.69839895,843994,2047,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,471,Grand St & Havemeyer St,40.712868,-73.956981,16887,Customer,0,0
-73.98068914,40.69839895,844006,1527,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22210,Customer,0,0
-73.96834101,40.70827295,844018,463,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,21188,Subscriber,1978,2
-73.98362464,40.69474881,844033,388,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,2000,Front St & Washington St,40.702551,-73.989402,14940,Subscriber,1981,1
-73.96024116,40.71534825,844075,357,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,22332,Subscriber,1970,2
-73.97632328,40.68382604,844149,445,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,22648,Subscriber,1981,1
-73.96087600,40.71045100,844233,1178,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,410,Suffolk St & Stanton St,40.720664,-73.985180,19588,Subscriber,1981,1
-73.96476280,40.68851534,844258,241,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,22825,Subscriber,1978,2
-73.96024116,40.71534825,844295,386,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,282,Kent Ave & S 11 St,40.708273,-73.968341,22031,Subscriber,1980,1
-73.98068914,40.69839895,844426,937,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,531,Forsyth St & Broome St,40.718939,-73.992663,18321,Customer,0,0
-73.96023854,40.68900443,844454,693,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,532,S 5 Pl & S 4 St,40.710451,-73.960876,22276,Subscriber,1990,2
-73.96023854,40.68900443,844466,705,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,532,S 5 Pl & S 4 St,40.710451,-73.960876,22461,Customer,0,0
-73.98068914,40.69839895,844470,849,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,531,Forsyth St & Broome St,40.718939,-73.992663,18341,Customer,0,0
-73.98068914,40.69839895,844484,814,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,531,Forsyth St & Broome St,40.718939,-73.992663,22126,Subscriber,1977,1
-73.96023854,40.68900443,844517,1174,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,460,S 4 St & Wythe Ave,40.712859,-73.965903,16287,Customer,0,0
-73.97632328,40.68382604,844538,433,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,420,Clermont Ave & Lafayette Ave,40.687645,-73.969689,22760,Subscriber,1984,1
-73.96087600,40.71045100,844552,522,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19942,Customer,0,0
-73.96087600,40.71045100,844553,534,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19397,Customer,0,0
-73.96023854,40.68900443,844560,868,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,460,S 4 St & Wythe Ave,40.712859,-73.965903,15158,Customer,0,0
-73.96476280,40.68851534,844596,1262,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,431,Hanover Pl & Livingston St,40.688646,-73.982634,22623,Subscriber,1968,1
-73.96024116,40.71534825,844600,1602,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,414,Pearl St & Anchorage Pl,40.702819,-73.987658,23524,Subscriber,1983,2
-73.96024116,40.71534825,844604,1592,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,414,Pearl St & Anchorage Pl,40.702819,-73.987658,22518,Subscriber,1976,1
-73.98912867,40.68926942,844704,551,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,467,Dean St & 4 Ave,40.683125,-73.978951,22746,Subscriber,1963,2
-73.96023854,40.68900443,844831,565,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,282,Kent Ave & S 11 St,40.708273,-73.968341,23106,Customer,0,0
-73.98912867,40.68926942,844844,583,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,467,Dean St & 4 Ave,40.683125,-73.978951,17882,Subscriber,1983,2
-73.98912867,40.68926942,844868,494,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,270,Adelphi St & Myrtle Ave,40.693083,-73.971789,22060,Subscriber,1978,1
-73.98912867,40.68926942,844932,1364,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,439,E 4 St & 2 Ave,40.726281,-73.989780,19267,Subscriber,1983,1
-73.96087600,40.71045100,844933,1582,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,303,Mercer St & Spring St,40.723627,-73.999496,22008,Customer,0,0
-73.96087600,40.71045100,844952,1603,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,303,Mercer St & Spring St,40.723627,-73.999496,17442,Customer,0,0
-73.96834101,40.70827295,844959,1534,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,282,Kent Ave & S 11 St,40.708273,-73.968341,22031,Customer,0,0
-73.96087600,40.71045100,844978,1064,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,151,Cleveland Pl & Spring St,40.721816,-73.997203,16998,Customer,0,0
-73.96834101,40.70827295,845025,2815,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,282,Kent Ave & S 11 St,40.708273,-73.968341,21357,Customer,0,0
-73.96834101,40.70827295,845035,2788,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,282,Kent Ave & S 11 St,40.708273,-73.968341,15143,Customer,0,0
-73.96087600,40.71045100,845115,1848,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,426,West St & Chambers St,40.717548,-74.013221,23539,Customer,0,0
-73.96087600,40.71045100,845123,1845,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,426,West St & Chambers St,40.717548,-74.013221,22019,Subscriber,1990,2
-73.96087600,40.71045100,845267,1014,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,473,Rivington St & Chrystie St,40.721101,-73.991925,18498,Subscriber,1991,1
-73.96087600,40.71045100,845270,1194,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,294,Washington Square E,40.730494,-73.995721,22626,Subscriber,1975,1
-73.96834101,40.70827295,845296,1052,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,23106,Subscriber,1986,1
-73.96476280,40.68851534,845316,496,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,270,Adelphi St & Myrtle Ave,40.693083,-73.971789,20759,Subscriber,1969,1
-73.97632328,40.68382604,845340,1771,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,375,Mercer St & Bleecker St,40.726795,-73.996951,17412,Subscriber,1972,1
-73.99052739,40.69475701,845447,733,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,313,Washington Ave & Park Ave,40.696102,-73.967510,17294,Subscriber,1985,1
-73.98912867,40.68926942,845565,1799,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,387,Centre St & Chambers St,40.712733,-74.004607,23018,Customer,0,0
-73.99548059,40.70037867,845634,1693,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,387,Centre St & Chambers St,40.712733,-74.004607,17050,Customer,0,0
-73.98912867,40.68926942,845644,1663,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,387,Centre St & Chambers St,40.712733,-74.004607,22945,Customer,0,0
-73.97632328,40.68382604,845654,1446,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,389,Broadway & Berry St,40.710446,-73.965251,19505,Subscriber,1981,1
-73.97632328,40.68382604,845655,1439,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,389,Broadway & Berry St,40.710446,-73.965251,16762,Subscriber,1980,2
-73.99548059,40.70037867,845664,1634,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,387,Centre St & Chambers St,40.712733,-74.004607,18626,Subscriber,1973,1
-73.96087600,40.71045100,845672,594,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,312,Allen St & E Houston St,40.722055,-73.989111,22446,Subscriber,1988,1
