XCoord,YCoord,OID,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,START_ST_2,START_ST_3,END_STATIO,END_STAT_1,END_STAT_2,END_STAT_3,BIKEID,USERTYPE,BIRTH_YEAR,GENDER
-73.98692300,40.73423200,254125,917,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,417,Barclay St & Church St,40.712912,-74.010202,14920,Subscriber,1977,2
-73.99400398,40.71076228,254127,659,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,304,Broadway & Battery Pl,40.704633,-74.013617,16935,Subscriber,1974,1
-73.99160000,40.74915600,254130,1058,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,305,E 58 St & 3 Ave,40.760958,-73.967245,21494,Subscriber,1977,1
-74.01658354,40.71533790,254159,542,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,264,Maiden Ln & Pearl St,40.707065,-74.007319,18615,Subscriber,1972,1
-73.99704680,40.71413089,254160,467,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,315,South St & Gouverneur Ln,40.703554,-74.006702,16391,Subscriber,1975,1
-74.00176802,40.75066386,254183,289,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,490,8 Ave & W 33 St,40.751551,-73.993934,20553,Subscriber,1989,1
-73.98692300,40.73423200,254190,268,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,280,E 10 St & 5 Ave,40.733320,-73.995101,15192,Subscriber,1991,1
-74.00176802,40.75066386,254191,979,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,484,W 44 St & 5 Ave,40.755003,-73.980144,20078,Subscriber,1954,1
-73.98692300,40.73423200,254195,888,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,518,E 39 St & 2 Ave,40.747804,-73.973442,15670,Subscriber,1972,2
-73.98692300,40.73423200,254203,279,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,402,Broadway & E 22 St,40.740343,-73.989551,19766,Subscriber,1985,1
-73.99704680,40.71413089,254238,810,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,147,Greenwich St & Warren St,40.715422,-74.011220,17202,Subscriber,1965,1
-73.98692300,40.73423200,254245,451,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,229,Great Jones St,40.727434,-73.993790,14628,Subscriber,1950,1
-74.01301200,40.71497870,254263,466,NULL,NULL,309,Murray St & West St,40.714979,-74.013012,306,Cliff St & Fulton St,40.708235,-74.005301,20700,Subscriber,1957,2
-73.99404649,40.72903917,254301,408,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,284,Greenwich Ave & 8 Ave,40.739017,-74.002638,15767,Subscriber,1962,1
-73.98142006,40.72740794,254359,422,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,382,University Pl & E 14 St,40.734927,-73.992005,19420,Subscriber,1990,1
-73.98776323,40.71269042,254366,621,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,330,Reade St & Broadway,40.714505,-74.005628,21362,Subscriber,1971,1
-73.99147535,40.72229346,254368,531,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,285,Broadway & E 14 St,40.734546,-73.990741,14835,Subscriber,1973,1
-73.99695094,40.72679454,254399,609,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,285,Broadway & E 14 St,40.734546,-73.990741,16229,Subscriber,1941,1
-73.98692300,40.73423200,254413,283,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,439,E 4 St & 2 Ave,40.726281,-73.989780,20543,Subscriber,1968,1
-73.99404649,40.72903917,254415,705,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,329,Greenwich St & N Moore St,40.720434,-74.010206,18384,Subscriber,1978,1
-73.98692300,40.73423200,254426,678,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,446,W 24 St & 7 Ave,40.744876,-73.995299,17442,Subscriber,1965,2
-74.00176802,40.75066386,254440,1250,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,438,St Marks Pl & 1 Ave,40.727791,-73.985649,20348,Subscriber,1972,2
-74.00176802,40.75066386,254445,286,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,494,W 26 St & 8 Ave,40.747348,-73.997236,16726,Subscriber,1981,2
-74.01658354,40.71533790,254449,173,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,426,West St & Chambers St,40.717548,-74.013221,14863,Subscriber,1951,1
-73.98014437,40.75500254,254477,644,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,423,W 54 St & 9 Ave,40.765849,-73.986905,17677,Subscriber,1960,1
-73.99637500,40.71729000,254489,623,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,301,E 2 St & Avenue B,40.722174,-73.983688,21445,Subscriber,1966,2
-74.00176802,40.75066386,254509,398,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,405,Washington St & Gansevoort St,40.739323,-74.008119,16402,Subscriber,1984,1
-73.99160000,40.74915600,254522,1010,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,447,8 Ave & W 52 St,40.763707,-73.985162,21158,Subscriber,1951,1
-73.99695094,40.72679454,254523,780,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,536,1 Ave & E 30 St,40.741444,-73.975361,21011,Subscriber,1956,1
-73.99404649,40.72903917,254525,378,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,265,Stanton St & Chrystie St,40.722293,-73.991475,20164,Subscriber,1979,1
-73.98014437,40.75500254,254539,843,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,489,10 Ave & W 28 St,40.750664,-74.001768,18642,Subscriber,1954,1
-73.99404649,40.72903917,254581,964,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,316,Fulton St & William St,40.709560,-74.006536,18540,Subscriber,1954,1
-73.98692300,40.73423200,254584,554,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,410,Suffolk St & Stanton St,40.720664,-73.985180,21652,Subscriber,1971,1
-73.99147535,40.72229346,254599,2379,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,147,Greenwich St & Warren St,40.715422,-74.011220,20164,Subscriber,1973,2
-73.99695094,40.72679454,254617,879,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,342,Columbia St & Rivington St,40.717400,-73.980166,19703,Subscriber,1972,2
-73.99160000,40.74915600,254640,682,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,519,Pershing Square North,40.751873,-73.977706,17600,Subscriber,1982,1
-73.99404649,40.72903917,254649,638,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,410,Suffolk St & Stanton St,40.720664,-73.985180,18198,Subscriber,1993,2
-73.99160000,40.74915600,254682,399,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,334,W 20 St & 7 Ave,40.742388,-73.997262,15799,Subscriber,1956,2
-73.99704680,40.71413089,254703,801,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,430,York St & Jay St,40.701485,-73.986569,17286,Subscriber,1990,1
-74.00176802,40.75066386,254706,366,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,334,W 20 St & 7 Ave,40.742388,-73.997262,15767,Subscriber,1984,1
-73.97628939,40.71782143,254715,212,NULL,NULL,341,Stanton St & Mangin St,40.717821,-73.976289,150,E 2 St & Avenue C,40.720874,-73.980858,17273,Subscriber,1973,1
-74.00176802,40.75066386,254730,1318,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,326,E 11 St & 1 Ave,40.729538,-73.984267,18642,Subscriber,1966,1
-74.00176802,40.75066386,254731,1057,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,161,LaGuardia Pl & W 3 St,40.729170,-73.998102,16326,Subscriber,1993,1
-74.01301200,40.71497870,254746,339,NULL,NULL,309,Murray St & West St,40.714979,-74.013012,264,Maiden Ln & Pearl St,40.707065,-74.007319,20114,Subscriber,1956,1
-73.97422494,40.72580614,254775,369,NULL,NULL,339,Avenue D & E 12 St,40.725806,-73.974225,326,E 11 St & 1 Ave,40.729538,-73.984267,18220,Subscriber,1996,0
-74.00670227,40.70355377,254799,150,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,259,South St & Whitehall St,40.701221,-74.012342,16391,Subscriber,1963,1
-73.99695094,40.72679454,254808,175,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,403,E 2 St & 2 Ave,40.725029,-73.990697,18946,Subscriber,1988,1
-73.99404649,40.72903917,254853,374,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,483,E 12 St & 3 Ave,40.732233,-73.988900,19484,Subscriber,1991,1
-74.00670227,40.70355377,254893,786,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,350,Clinton St & Grand St,40.715595,-73.987030,19501,Subscriber,1956,1
-73.99160000,40.74915600,254925,389,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,488,W 39 St & 9 Ave,40.756458,-73.993722,19785,Subscriber,1965,1
-74.01575600,40.71151200,254940,546,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,534,Water - Whitehall Plaza,40.702551,-74.012723,15631,Subscriber,1956,2
-73.97422494,40.72580614,254945,1165,NULL,NULL,339,Avenue D & E 12 St,40.725806,-73.974225,402,Broadway & E 22 St,40.740343,-73.989551,20190,Subscriber,1981,2
-73.99098507,40.75756990,254950,229,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,515,W 43 St & 10 Ave,40.760094,-73.994618,15211,Customer,0,0
-73.98692300,40.73423200,254984,389,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,439,E 4 St & 2 Ave,40.726281,-73.989780,17147,Subscriber,1970,1
-74.00277668,40.76087502,255007,369,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,465,Broadway & W 41 St,40.755136,-73.986580,16309,Subscriber,1977,1
-74.01575600,40.71151200,255028,397,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,147,Greenwich St & Warren St,40.715422,-74.011220,14918,Subscriber,1943,1
-73.99695094,40.72679454,255057,170,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,303,Mercer St & Spring St,40.723627,-73.999496,16896,Subscriber,1991,1
-73.99404649,40.72903917,255063,573,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,386,Centre St & Worth St,40.714948,-74.002345,17289,Subscriber,1973,1
-73.98692300,40.73423200,255088,671,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,346,Bank St & Hudson St,40.736529,-74.006180,19874,Subscriber,1978,1
-73.99160000,40.74915600,255110,258,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,546,E 30 St & Park Ave S,40.744449,-73.983035,20263,Subscriber,1987,1
-73.99160000,40.74915600,255115,523,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,476,E 31 St & 3 Ave,40.743943,-73.979661,20008,Subscriber,1987,1
-73.98142006,40.72740794,255119,1280,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,348,W Broadway & Spring St,40.724910,-74.001547,19752,Subscriber,1954,2
-73.99160000,40.74915600,255124,1836,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,379,W 31 St & 7 Ave,40.749156,-73.991600,20931,Subscriber,1982,2
-73.99695094,40.72679454,255127,386,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,127,Barrow St & Hudson St,40.731724,-74.006744,15748,Subscriber,1983,1
-73.99098507,40.75756990,255130,352,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,478,11 Ave & W 41 St,40.760301,-73.998842,15670,Subscriber,1974,1
-73.99193043,40.71173107,255141,1127,NULL,NULL,331,Pike St & Monroe St,40.711731,-73.991930,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18713,Subscriber,1992,1
-74.01658354,40.71533790,255147,1412,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,521,8 Ave & W 31 St,40.750450,-73.994811,20556,Subscriber,1973,1
-73.99404649,40.72903917,255156,763,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,537,Lexington Ave & E 24 St,40.740259,-73.984092,21512,Subscriber,1993,1
-74.01301200,40.71497870,255159,959,NULL,NULL,309,Murray St & West St,40.714979,-74.013012,483,E 12 St & 3 Ave,40.732233,-73.988900,15977,Subscriber,1986,1
-73.99704680,40.71413089,255164,351,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,330,Reade St & Broadway,40.714505,-74.005628,15003,Subscriber,1952,1
-73.98014437,40.75500254,255173,401,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,456,E 53 St & Madison Ave,40.759711,-73.974023,17710,Subscriber,1974,1
-73.99704680,40.71413089,255180,1076,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,445,E 10 St & Avenue A,40.727408,-73.981420,14766,Subscriber,1958,1
-73.99695094,40.72679454,255211,518,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,482,W 15 St & 7 Ave,40.739355,-73.999318,21002,Subscriber,1994,1
-74.01658354,40.71533790,255272,909,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,368,Carmine St & 6 Ave,40.730386,-74.002150,18650,Subscriber,1976,1
-73.99404649,40.72903917,255284,435,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,357,E 11 St & Broadway,40.732618,-73.991580,14835,Subscriber,1993,1
-74.00670227,40.70355377,255302,1561,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,487,E 20 St & FDR Drive,40.733143,-73.975739,19904,Subscriber,1900,1
-74.00670227,40.70355377,255314,1504,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,291,Madison St & Montgomery St,40.713126,-73.984844,14535,Subscriber,1969,1
-73.99098507,40.75756990,255351,523,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,478,11 Ave & W 41 St,40.760301,-73.998842,20347,Subscriber,1980,1
-74.00176802,40.75066386,255366,375,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,509,9 Ave & W 22 St,40.745497,-74.001971,19658,Subscriber,1967,1
-73.99695094,40.72679454,255385,336,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,151,Cleveland Pl & Spring St,40.721816,-73.997203,15230,Subscriber,1994,1
-73.98692300,40.73423200,255414,819,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,439,E 4 St & 2 Ave,40.726281,-73.989780,20097,Subscriber,1965,2
-74.00176802,40.75066386,255418,1095,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,2006,Central Park S & 6 Ave,40.765909,-73.976342,19450,Subscriber,1984,1
-73.99160000,40.74915600,255432,597,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,517,Pershing Square South,40.751581,-73.977910,20040,Subscriber,1972,1
-73.99098507,40.75756990,255433,859,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,318,E 43 St & Vanderbilt Ave,40.753202,-73.977987,20791,Subscriber,1987,1
-73.97628939,40.71782143,255454,1740,NULL,NULL,341,Stanton St & Mangin St,40.717821,-73.976289,379,W 31 St & 7 Ave,40.749156,-73.991600,17273,Subscriber,1973,1
-73.99160000,40.74915600,255472,981,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,402,Broadway & E 22 St,40.740343,-73.989551,16296,Subscriber,1968,1
-73.99160000,40.74915600,255477,1384,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,508,W 46 St & 11 Ave,40.763414,-73.996674,20348,Subscriber,1981,1
-73.99695094,40.72679454,255489,179,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,335,Washington Pl & Broadway,40.729039,-73.994046,20697,Subscriber,1996,1
-73.99637500,40.71729000,255495,917,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,403,E 2 St & 2 Ave,40.725029,-73.990697,17490,Subscriber,1993,1
-74.01301200,40.71497870,255549,1081,NULL,NULL,309,Murray St & West St,40.714979,-74.013012,368,Carmine St & 6 Ave,40.730386,-74.002150,18863,Subscriber,1952,1
-73.99695094,40.72679454,255570,367,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,348,W Broadway & Spring St,40.724910,-74.001547,16759,Subscriber,1986,1
-73.98776323,40.71269042,255573,789,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,417,Barclay St & Church St,40.712912,-74.010202,19906,Subscriber,1984,1
-73.99160000,40.74915600,255591,432,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,546,E 30 St & Park Ave S,40.744449,-73.983035,20931,Subscriber,1974,1
-73.99695094,40.72679454,255599,1378,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,509,9 Ave & W 22 St,40.745497,-74.001971,21097,Subscriber,1961,1
-74.00670227,40.70355377,255601,718,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,408,Market St & Cherry St,40.710762,-73.994004,15801,Subscriber,1949,1
-73.99637500,40.71729000,255608,910,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,291,Madison St & Montgomery St,40.713126,-73.984844,18213,Subscriber,1970,2
-73.99404649,40.72903917,255619,863,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,247,Perry St & Bleecker St,40.735354,-74.004831,20697,Subscriber,1983,2
-73.98776323,40.71269042,255622,1267,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,487,E 20 St & FDR Drive,40.733143,-73.975739,15947,Subscriber,1955,1
-74.01658354,40.71533790,255661,485,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,329,Greenwich St & N Moore St,40.720434,-74.010206,20962,Subscriber,1971,1
-73.99147535,40.72229346,255664,235,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,531,Forsyth St & Broome St,40.718939,-73.992663,21522,Subscriber,1985,1
-73.99160000,40.74915600,255672,280,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,446,W 24 St & 7 Ave,40.744876,-73.995299,15268,Subscriber,1967,1
-73.99400398,40.71076228,255706,2242,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,415,Pearl St & Hanover Square,40.704718,-74.009260,20319,Subscriber,1956,1
-73.98014437,40.75500254,255716,638,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,518,E 39 St & 2 Ave,40.747804,-73.973442,21513,Subscriber,1984,1
-74.01658354,40.71533790,255722,1292,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,531,Forsyth St & Broome St,40.718939,-73.992663,19551,Subscriber,1991,1
-73.99637500,40.71729000,255731,398,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,473,Rivington St & Chrystie St,40.721101,-73.991925,18956,Subscriber,1990,1
-73.99160000,40.74915600,255739,694,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,537,Lexington Ave & E 24 St,40.740259,-73.984092,16220,Subscriber,1958,1
-73.99637500,40.71729000,255763,566,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,82,St James Pl & Pearl St,40.711174,-74.000165,21106,Subscriber,1973,1
-73.97948148,40.71219906,255767,1078,NULL,NULL,332,Cherry St,40.712199,-73.979481,332,Cherry St,40.712199,-73.979481,17512,Subscriber,1977,2
-74.01658354,40.71533790,255776,1503,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,478,11 Ave & W 41 St,40.760301,-73.998842,16894,Subscriber,1971,1
-74.00176802,40.75066386,255809,5258,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,466,W 25 St & 6 Ave,40.743954,-73.991449,17034,Subscriber,1978,1
-73.98692300,40.73423200,255811,2005,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,297,E 15 St & 3 Ave,40.734232,-73.986923,21175,Subscriber,1980,1
-73.99147535,40.72229346,255813,1281,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,410,Suffolk St & Stanton St,40.720664,-73.985180,21448,Subscriber,1966,1
-73.99695094,40.72679454,255835,917,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,466,W 25 St & 6 Ave,40.743954,-73.991449,18783,Subscriber,1984,1
-73.99695094,40.72679454,255838,495,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,249,Harrison St & Hudson St,40.718710,-74.009001,19369,Subscriber,1975,1
-73.97793172,40.72082834,255844,1128,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,316,Fulton St & William St,40.709560,-74.006536,18051,Subscriber,1983,1
-73.99147535,40.72229346,255848,475,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,311,Norfolk St & Broome St,40.717227,-73.988021,19752,Subscriber,1971,1
-73.98014437,40.75500254,255882,436,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,153,E 40 St & 5 Ave,40.752062,-73.981632,19989,Customer,0,0
-74.00277668,40.76087502,255914,1087,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,153,E 40 St & 5 Ave,40.752062,-73.981632,20903,Subscriber,1978,1
-74.00277668,40.76087502,255923,1684,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,137,E 56 St & Madison Ave,40.761628,-73.972924,16935,Customer,0,0
-74.01301200,40.71497870,255929,2210,NULL,NULL,309,Murray St & West St,40.714979,-74.013012,173,Broadway & W 49 St,40.760647,-73.984427,15958,Customer,0,0
-74.00277668,40.76087502,255948,532,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,480,W 53 St & 10 Ave,40.766697,-73.990617,15797,Subscriber,1975,1
-73.98014437,40.75500254,255957,137,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,524,W 43 St & 6 Ave,40.755273,-73.983169,20340,Subscriber,1973,1
-73.99147535,40.72229346,255966,1270,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,455,1 Ave & E 44 St,40.750020,-73.969053,18531,Subscriber,1977,1
-73.99695094,40.72679454,255996,691,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,224,Spruce St & Nassau St,40.711464,-74.005524,20261,Subscriber,1985,1
-73.99695094,40.72679454,255999,1135,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,309,Murray St & West St,40.714979,-74.013012,20697,Subscriber,1974,1
-74.00176802,40.75066386,256000,796,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,153,E 40 St & 5 Ave,40.752062,-73.981632,21562,Subscriber,1984,1
-73.98692300,40.73423200,256006,742,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,491,E 24 St & Park Ave S,40.740964,-73.986022,17554,Subscriber,1986,1
-73.97793172,40.72082834,256011,1373,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,309,Murray St & West St,40.714979,-74.013012,20368,Subscriber,1991,1
-73.97793172,40.72082834,256016,1102,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,297,E 15 St & 3 Ave,40.734232,-73.986923,14934,Subscriber,1987,1
-73.98776323,40.71269042,256033,967,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,296,Division St & Bowery,40.714131,-73.997047,18198,Subscriber,1965,2
-74.01575600,40.71151200,256035,430,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,304,Broadway & Battery Pl,40.704633,-74.013617,18111,Subscriber,1981,1
-73.99098507,40.75756990,256036,307,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,173,Broadway & W 49 St,40.760647,-73.984427,19442,Subscriber,1971,1
-73.99695094,40.72679454,256037,730,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,375,Mercer St & Bleecker St,40.726795,-73.996951,17562,Subscriber,1995,1
-74.01658354,40.71533790,256039,718,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,360,William St & Pine St,40.707179,-74.008873,15759,Subscriber,1964,1
-73.97948148,40.71219906,256044,214,NULL,NULL,332,Cherry St,40.712199,-73.979481,332,Cherry St,40.712199,-73.979481,17512,Subscriber,1984,2
-74.00176802,40.75066386,256047,433,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,334,W 20 St & 7 Ave,40.742388,-73.997262,15670,Subscriber,1984,1
-74.00176802,40.75066386,256056,507,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,334,W 20 St & 7 Ave,40.742388,-73.997262,19732,Subscriber,1984,1
-73.99704680,40.71413089,256075,109,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,296,Division St & Bowery,40.714131,-73.997047,20828,Subscriber,1951,1
-73.99704680,40.71413089,256077,1313,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,430,York St & Jay St,40.701485,-73.986569,15706,Subscriber,1951,1
-74.00176802,40.75066386,256085,1022,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,72,W 52 St & 11 Ave,40.767272,-73.993929,19560,Subscriber,1956,1
-74.00277668,40.76087502,256099,437,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,479,9 Ave & W 45 St,40.760193,-73.991255,16276,Subscriber,1966,1
-73.99400398,40.71076228,256105,912,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,304,Broadway & Battery Pl,40.704633,-74.013617,20295,Subscriber,1990,1
-73.97628939,40.71782143,256107,332,NULL,NULL,341,Stanton St & Mangin St,40.717821,-73.976289,502,Henry St & Grand St,40.714215,-73.981346,19501,Subscriber,1961,1
-73.99637500,40.71729000,256116,997,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,291,Madison St & Montgomery St,40.713126,-73.984844,18213,Subscriber,1970,2
-74.00670227,40.70355377,256123,178,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,264,Maiden Ln & Pearl St,40.707065,-74.007319,15837,Subscriber,1983,1
-73.97668709,40.72228087,256129,793,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,285,Broadway & E 14 St,40.734546,-73.990741,17092,Subscriber,1950,1
-73.98692300,40.73423200,256137,605,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,250,Lafayette St & Jersey St,40.724561,-73.995653,14934,Subscriber,1994,1
-74.01575600,40.71151200,256159,401,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,276,Duane St & Greenwich St,40.717488,-74.010455,15175,Subscriber,1964,1
-74.00176802,40.75066386,256162,369,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,212,W 16 St & The High Line,40.743349,-74.006818,20068,Subscriber,1958,1
-73.98142006,40.72740794,256163,269,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,504,1 Ave & E 15 St,40.732219,-73.981656,14857,Subscriber,1981,1
-73.99160000,40.74915600,256196,233,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,466,W 25 St & 6 Ave,40.743954,-73.991449,20930,Subscriber,1964,1
-73.99160000,40.74915600,256200,605,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,2012,E 27 St & 1 Ave,40.739445,-73.976806,17772,Subscriber,1975,1
-74.01575600,40.71151200,256205,451,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,337,Old Slip & Front St,40.703799,-74.008387,19918,Subscriber,1983,1
